building_idx,row,col,x,y,poi_count,poi_diversity,reachable_area_m2,reachable_buildings,reachable_streets,poi_types
191143,899,2316,291632.5,5035766.5,7,1,5749.0,0,5749,{'CASA': 7}
179956,880,1705,291021.5,5035785.5,183,7,28015.0,0,28015,"{'MIXED': 16, 'CASA': 122, 'BOTTEGA': 20, 'MAGAZZINO': 4, 'INVIAMENTO': 3, 'TRAGHETTO': 6, 'OTHER': 8}"
838515,1623,1652,290968.5,5035042.5,140,5,37345.0,0,37345,"{'MIXED': 19, 'INVIAMENTO': 6, 'BOTTEGA': 14, 'CASA': 76, 'MAGAZZINO': 2}"
1668100,2183,3909,293225.5,5034482.5,131,5,31184.0,0,31184,"{'CASA': 116, 'BOTTEGA': 6, 'INVIAMENTO': 4, 'MIXED': 4, 'OTHER': 1}"
623008,1446,1325,290641.5,5035219.5,106,5,18405.0,0,18405,"{'CASA': 64, 'BOTTEGA': 1, 'MIXED': 7, 'INVIAMENTO': 2, 'OTHER': 1}"
339836,1137,2337,291653.5,5035528.5,182,6,23088.0,0,23088,"{'CASA': 130, 'MIXED': 22, 'INVIAMENTO': 3, 'BOTTEGA': 15, 'MAGAZZINO': 8, 'OTHER': 2}"
1172133,1855,977,290293.5,5034810.5,165,5,24735.0,0,24735,"{'CASA': 147, 'MIXED': 9, 'BOTTEGA': 5, 'INVIAMENTO': 2, 'MAGAZZINO': 1}"
822676,1611,3612,292928.5,5035054.5,0,0,1332.0,0,1332,{}
465284,1283,1787,291103.5,5035382.5,124,6,33176.0,0,33176,"{'CASA': 76, 'BOTTEGA': 6, 'MIXED': 10, 'OTHER': 1, 'INVIAMENTO': 2, 'MAGAZZINO': 1}"
1633927,2161,2379,291695.5,5034504.5,218,6,42951.0,0,42951,"{'CASA': 83, 'MIXED': 38, 'BOTTEGA': 76, 'OTHER': 2, 'INVIAMENTO': 10, 'MAGAZZINO': 3}"
41023,600,1222,290538.5,5036065.5,26,4,5486.0,0,5486,"{'MIXED': 2, 'CASA': 22, 'BOTTEGA': 1, 'INVIAMENTO': 1}"
1146981,1837,798,290114.5,5034828.5,124,5,15195.0,0,15195,"{'CASA': 109, 'MIXED': 7, 'BOTTEGA': 4, 'INVIAMENTO': 2, 'MAGAZZINO': 1}"
44757,609,1437,290753.5,5036056.5,57,6,13966.0,0,13966,"{'MIXED': 5, 'CASA': 45, 'BOTTEGA': 1, 'INVIAMENTO': 2, 'MAGAZZINO': 3, 'OTHER': 1}"
1017268,1744,1512,290828.5,5034921.5,192,5,38446.0,0,38446,"{'CASA': 131, 'MIXED': 29, 'INVIAMENTO': 8, 'BOTTEGA': 21, 'MAGAZZINO': 3}"
680327,1498,2599,291915.5,5035167.5,195,5,34743.0,0,34743,"{'CASA': 123, 'MIXED': 38, 'MAGAZZINO': 5, 'BOTTEGA': 26, 'INVIAMENTO': 3}"
1514961,2080,3446,292762.5,5034585.5,43,7,31334.0,0,31334,"{'CASA': 20, 'MAGAZZINO': 2, 'BOTTEGA': 2, 'INVIAMENTO': 7, 'OTHER': 3, 'TRAGHETTO': 7, 'MIXED': 2}"
1208796,1878,2200,291516.5,5034787.5,492,6,36400.0,0,36400,"{'CASA': 226, 'MIXED': 112, 'MAGAZZINO': 16, 'BOTTEGA': 98, 'INVIAMENTO': 20, 'OTHER': 11}"
1126754,1823,1519,290835.5,5034842.5,198,5,33492.0,0,33492,"{'MIXED': 33, 'CASA': 133, 'BOTTEGA': 22, 'INVIAMENTO': 7, 'MAGAZZINO': 3}"
285741,1054,2356,291672.5,5035611.5,1,1,152.0,0,152,{'CASA': 1}
1029883,1752,1994,291310.5,5034913.5,129,7,26038.0,0,26038,"{'BOTTEGA': 19, 'MIXED': 27, 'CASA': 34, 'MAGAZZINO': 3, 'INVIAMENTO': 2, 'OTHER': 1, 'TRAGHETTO': 39}"
775801,1576,3476,292792.5,5035089.5,0,0,1332.0,0,1332,{}
1116355,1815,2735,292051.5,5034850.5,113,6,30230.0,0,30230,"{'CASA': 57, 'OTHER': 1, 'BOTTEGA': 27, 'MIXED': 24, 'INVIAMENTO': 2, 'MAGAZZINO': 2}"
94841,717,1538,290854.5,5035948.5,89,6,22122.0,0,22122,"{'MIXED': 13, 'CASA': 66, 'BOTTEGA': 3, 'INVIAMENTO': 3, 'MAGAZZINO': 3, 'OTHER': 1}"
1568791,2117,788,290104.5,5034548.5,362,6,48684.0,0,48684,"{'CASA': 331, 'BOTTEGA': 9, 'OTHER': 1, 'MAGAZZINO': 3, 'MIXED': 15, 'INVIAMENTO': 1}"
688508,1505,2926,292242.5,5035160.5,75,5,19767.0,0,19767,"{'CASA': 53, 'BOTTEGA': 12, 'MIXED': 7, 'INVIAMENTO': 2, 'MAGAZZINO': 1}"
1463633,2047,2720,292036.5,5034618.5,104,7,42829.0,0,42829,"{'CASA': 22, 'OTHER': 2, 'BOTTEGA': 36, 'MIXED': 14, 'TRAGHETTO': 19, 'INVIAMENTO': 2, 'MAGAZZINO': 1}"
1689460,2201,1707,291023.5,5034464.5,5,2,15130.0,0,15130,"{'CASA': 3, 'INVIAMENTO': 2}"
632975,1455,1702,291018.5,5035210.5,53,5,34367.0,0,34367,"{'CASA': 31, 'BOTTEGA': 3, 'MIXED': 7, 'OTHER': 1, 'INVIAMENTO': 3}"
870565,1647,3434,292750.5,5035018.5,7,2,13135.0,0,13135,"{'CASA': 5, 'MIXED': 2}"
963506,1710,965,290281.5,5034955.5,23,3,11401.0,0,11401,"{'BOTTEGA': 1, 'CASA': 21, 'INVIAMENTO': 1}"
160038,842,2065,291381.5,5035823.5,96,6,30846.0,0,30846,"{'OTHER': 2, 'CASA': 75, 'MAGAZZINO': 2, 'MIXED': 8, 'BOTTEGA': 8, 'INVIAMENTO': 1}"
1362370,1975,3375,292691.5,5034690.5,55,7,35480.0,0,35480,"{'BOTTEGA': 3, 'CASA': 30, 'INVIAMENTO': 7, 'OTHER': 3, 'TRAGHETTO': 7, 'MIXED': 4, 'MAGAZZINO': 1}"
688021,1505,1978,291294.5,5035160.5,307,7,45662.0,0,45662,"{'CASA': 68, 'MAGAZZINO': 21, 'BOTTEGA': 124, 'MIXED': 47, 'INVIAMENTO': 4, 'OTHER': 1, 'TRAGHETTO': 26}"
1230496,1891,1950,291266.5,5034774.5,79,4,20669.0,0,20669,"{'CASA': 56, 'MIXED': 6, 'BOTTEGA': 6, 'INVIAMENTO': 10}"
1832628,2383,1494,290810.5,5034282.5,55,5,28825.0,0,28825,"{'CASA': 45, 'BOTTEGA': 3, 'MIXED': 5, 'OTHER': 1, 'INVIAMENTO': 1}"
1081809,1789,1593,290909.5,5034876.5,154,5,36346.0,0,36346,"{'CASA': 103, 'MIXED': 24, 'INVIAMENTO': 6, 'BOTTEGA': 18, 'MAGAZZINO': 3}"
1460351,2045,2053,291369.5,5034620.5,147,5,39476.0,0,39476,"{'CASA': 92, 'MIXED': 14, 'MAGAZZINO': 3, 'BOTTEGA': 19, 'INVIAMENTO': 18}"
1817782,2355,1659,290975.5,5034310.5,59,5,25000.0,0,25000,"{'MIXED': 7, 'CASA': 46, 'OTHER': 1, 'INVIAMENTO': 1, 'BOTTEGA': 4}"
1665335,2181,4108,293424.5,5034484.5,8,1,10141.0,0,10141,{'CASA': 7}
1876615,2451,1662,290978.5,5034214.5,62,5,24475.0,0,24475,"{'MIXED': 8, 'CASA': 48, 'INVIAMENTO': 2, 'OTHER': 1, 'BOTTEGA': 3}"
531941,1352,2696,292012.5,5035313.5,59,5,16485.0,0,16485,"{'CASA': 43, 'MAGAZZINO': 1, 'BOTTEGA': 6, 'MIXED': 7, 'INVIAMENTO': 2}"
68238,662,2145,291461.5,5036003.5,54,4,17954.0,0,17954,"{'CASA': 48, 'MAGAZZINO': 2, 'MIXED': 3, 'OTHER': 1}"
1941249,2622,1938,291254.5,5034043.5,27,5,13056.0,0,13056,"{'MAGAZZINO': 1, 'CASA': 21, 'BOTTEGA': 1, 'INVIAMENTO': 3, 'MIXED': 1}"
1819819,2359,1816,291132.5,5034306.5,50,4,19952.0,0,19952,"{'CASA': 44, 'INVIAMENTO': 2, 'BOTTEGA': 2, 'MIXED': 2}"
850707,1632,1702,291018.5,5035033.5,42,4,28859.0,0,28859,"{'CASA': 26, 'BOTTEGA': 7, 'MIXED': 8, 'INVIAMENTO': 1}"
556742,1379,1905,291221.5,5035286.5,94,6,34167.0,0,34167,"{'CASA': 62, 'MAGAZZINO': 2, 'BOTTEGA': 7, 'MIXED': 9, 'OTHER': 1, 'INVIAMENTO': 3}"
150155,824,1252,290568.5,5035841.5,0,0,124.0,0,124,{}
799732,1595,1893,291209.5,5035070.5,105,7,39764.0,0,39764,"{'CASA': 48, 'MIXED': 8, 'INVIAMENTO': 5, 'BOTTEGA': 18, 'MAGAZZINO': 1, 'OTHER': 1, 'TRAGHETTO': 19}"
1105993,1807,2909,292225.5,5034858.5,65,6,32112.0,0,32112,"{'CASA': 34, 'OTHER': 2, 'BOTTEGA': 17, 'MIXED': 9, 'INVIAMENTO': 2, 'MAGAZZINO': 1}"
1413256,2012,783,290099.5,5034653.5,281,6,31988.0,0,31988,"{'CASA': 258, 'BOTTEGA': 5, 'OTHER': 1, 'MAGAZZINO': 2, 'MIXED': 12, 'INVIAMENTO': 1}"
1853160,2413,1465,290781.5,5034252.5,61,5,30008.0,0,30008,"{'CASA': 51, 'BOTTEGA': 3, 'MIXED': 5, 'OTHER': 1, 'INVIAMENTO': 1}"
271491,1035,2128,291444.5,5035630.5,57,6,21843.0,0,21843,"{'BOTTEGA': 11, 'CASA': 37, 'OTHER': 2, 'MAGAZZINO': 2, 'MIXED': 4, 'INVIAMENTO': 1}"
533474,1354,2307,291623.5,5035311.5,228,6,27344.0,0,27344,"{'CASA': 165, 'MIXED': 27, 'INVIAMENTO': 3, 'BOTTEGA': 17, 'MAGAZZINO': 11, 'OTHER': 3}"
681599,1499,2888,292204.5,5035166.5,76,5,21359.0,0,21359,"{'CASA': 54, 'BOTTEGA': 12, 'MIXED': 7, 'INVIAMENTO': 2, 'MAGAZZINO': 1}"
611857,1434,2729,292045.5,5035231.5,115,5,33261.0,0,33261,"{'CASA': 87, 'MIXED': 11, 'MAGAZZINO': 3, 'BOTTEGA': 12, 'INVIAMENTO': 2}"
804997,1599,1935,291251.5,5035066.5,129,7,39784.0,0,39784,"{'CASA': 51, 'MAGAZZINO': 4, 'BOTTEGA': 28, 'MIXED': 9, 'INVIAMENTO': 4, 'OTHER': 1, 'TRAGHETTO': 26}"
796087,1592,2264,291580.5,5035073.5,779,7,54417.0,0,54417,"{'CASA': 128, 'MAGAZZINO': 44, 'MIXED': 144, 'BOTTEGA': 370, 'INVIAMENTO': 7, 'TRAGHETTO': 48, 'OTHER': 11}"
433048,1251,2843,292159.5,5035414.5,22,4,15487.0,0,15487,"{'CASA': 14, 'MIXED': 3, 'INVIAMENTO': 1, 'BOTTEGA': 3}"
1658425,2177,1714,291030.5,5034488.5,10,4,15415.0,0,15415,"{'MIXED': 2, 'OTHER': 3, 'INVIAMENTO': 2, 'CASA': 3}"
1314295,1942,1689,291005.5,5034723.5,41,4,16064.0,0,16064,"{'CASA': 35, 'INVIAMENTO': 1, 'MIXED': 2, 'BOTTEGA': 3}"
1711896,2221,1710,291026.5,5034444.5,7,3,14980.0,0,14980,"{'INVIAMENTO': 3, 'CASA': 3, 'MIXED': 1}"
155348,834,1276,290592.5,5035831.5,21,3,13302.0,0,13302,"{'CASA': 16, 'BOTTEGA': 2, 'MIXED': 2}"
882754,1657,1289,290605.5,5035008.5,105,4,18644.0,0,18644,"{'BOTTEGA': 14, 'CASA': 73, 'MIXED': 15, 'INVIAMENTO': 3}"
300026,1076,2165,291481.5,5035589.5,89,5,14712.0,0,14712,"{'CASA': 51, 'MIXED': 16, 'INVIAMENTO': 1, 'BOTTEGA': 16, 'MAGAZZINO': 4}"
342253,1141,1701,291017.5,5035524.5,129,5,28829.0,0,28829,"{'CASA': 75, 'MIXED': 6, 'INVIAMENTO': 2, 'BOTTEGA': 5, 'OTHER': 1}"
743799,1551,936,290252.5,5035114.5,19,3,14373.0,0,14373,"{'INVIAMENTO': 1, 'CASA': 17, 'MAGAZZINO': 1}"
1324716,1949,2841,292157.5,5034716.5,140,7,40661.0,0,40661,"{'CASA': 38, 'OTHER': 2, 'BOTTEGA': 54, 'MIXED': 21, 'TRAGHETTO': 19, 'INVIAMENTO': 2, 'MAGAZZINO': 1}"
1175327,1857,1913,291229.5,5034808.5,66,4,15221.0,0,15221,"{'CASA': 49, 'MIXED': 5, 'INVIAMENTO': 9, 'BOTTEGA': 2}"
496493,1314,2609,291925.5,5035351.5,110,5,24066.0,0,24066,"{'CASA': 93, 'MIXED': 9, 'MAGAZZINO': 5, 'BOTTEGA': 1, 'INVIAMENTO': 1}"
77059,680,1538,290854.5,5035985.5,84,6,21272.0,0,21272,"{'MIXED': 13, 'CASA': 61, 'BOTTEGA': 3, 'INVIAMENTO': 3, 'MAGAZZINO': 3, 'OTHER': 1}"
770418,1572,2877,292193.5,5035093.5,108,6,28946.0,0,28946,"{'CASA': 73, 'BOTTEGA': 15, 'MIXED': 14, 'INVIAMENTO': 3, 'MAGAZZINO': 2, 'TRAGHETTO': 1}"
1164839,1849,2945,292261.5,5034816.5,72,6,30890.0,0,30890,"{'CASA': 43, 'OTHER': 2, 'BOTTEGA': 16, 'MIXED': 8, 'INVIAMENTO': 2, 'MAGAZZINO': 1}"
291203,1062,1738,291054.5,5035603.5,109,6,21728.0,0,21728,"{'CASA': 77, 'MAGAZZINO': 2, 'MIXED': 10, 'BOTTEGA': 11, 'INVIAMENTO': 3, 'TRAGHETTO': 6}"
1289590,1925,2738,292054.5,5034740.5,245,7,52421.0,0,52421,"{'CASA': 82, 'OTHER': 3, 'BOTTEGA': 85, 'MIXED': 48, 'TRAGHETTO': 14, 'INVIAMENTO': 2, 'MAGAZZINO': 3}"
617898,1441,1032,290348.5,5035224.5,20,5,14609.0,0,14609,"{'OTHER': 1, 'INVIAMENTO': 2, 'CASA': 15, 'MIXED': 1, 'MAGAZZINO': 1}"
1395702,1999,2184,291500.5,5034666.5,228,6,39007.0,0,39007,"{'BOTTEGA': 50, 'CASA': 115, 'MAGAZZINO': 5, 'OTHER': 4, 'MIXED': 36, 'INVIAMENTO': 15}"
391263,1204,1145,290461.5,5035461.5,4,2,7983.0,0,7983,"{'CASA': 3, 'MIXED': 1}"
1399254,2001,3368,292684.5,5034664.5,55,7,36608.0,0,36608,"{'BOTTEGA': 3, 'CASA': 30, 'INVIAMENTO': 7, 'OTHER': 3, 'TRAGHETTO': 7, 'MIXED': 4, 'MAGAZZINO': 1}"
841612,1625,2118,291434.5,5035040.5,513,7,49932.0,0,49932,"{'CASA': 70, 'MAGAZZINO': 29, 'BOTTEGA': 275, 'MIXED': 61, 'TRAGHETTO': 48, 'OTHER': 3, 'INVIAMENTO': 2}"
1740672,2248,1263,290579.5,5034417.5,0,0,128.0,0,128,{}
869563,1647,1139,290455.5,5035018.5,71,4,19606.0,0,19606,"{'BOTTEGA': 4, 'CASA': 60, 'MIXED': 3, 'INVIAMENTO': 4}"
1809261,2337,3953,293269.5,5034328.5,131,5,33156.0,0,33156,"{'CASA': 116, 'BOTTEGA': 6, 'INVIAMENTO': 4, 'MIXED': 4, 'OTHER': 1}"
488502,1306,2026,291342.5,5035359.5,176,6,23281.0,0,23281,"{'CASA': 67, 'MAGAZZINO': 15, 'BOTTEGA': 62, 'MIXED': 18, 'OTHER': 2, 'INVIAMENTO': 3}"
576679,1399,2670,291986.5,5035266.5,84,5,25879.0,0,25879,"{'CASA': 58, 'MAGAZZINO': 4, 'MIXED': 9, 'BOTTEGA': 10, 'INVIAMENTO': 3}"
856545,1636,3031,292347.5,5035029.5,48,6,16075.0,0,16075,"{'CASA': 38, 'BOTTEGA': 5, 'MIXED': 2, 'INVIAMENTO': 1, 'MAGAZZINO': 1, 'TRAGHETTO': 1}"
1748072,2254,2085,291401.5,5034411.5,101,6,34129.0,0,34129,"{'BOTTEGA': 17, 'CASA': 56, 'MAGAZZINO': 4, 'MIXED': 10, 'OTHER': 3, 'INVIAMENTO': 11}"
1234364,1893,2272,291588.5,5034772.5,696,7,61154.0,0,61154,"{'CASA': 290, 'MIXED': 158, 'BOTTEGA': 186, 'TRAGHETTO': 3, 'MAGAZZINO': 19, 'INVIAMENTO': 18, 'OTHER': 12}"
826517,1614,2713,292029.5,5035051.5,176,6,29511.0,0,29511,"{'CASA': 89, 'OTHER': 2, 'MIXED': 38, 'BOTTEGA': 40, 'INVIAMENTO': 3, 'MAGAZZINO': 3}"
428095,1246,2324,291640.5,5035419.5,241,6,37316.0,0,37316,"{'CASA': 178, 'MIXED': 26, 'INVIAMENTO': 3, 'BOTTEGA': 17, 'MAGAZZINO': 12, 'OTHER': 3}"
747052,1553,2516,291832.5,5035112.5,287,6,25357.0,0,25357,"{'CASA': 69, 'MAGAZZINO': 11, 'MIXED': 85, 'BOTTEGA': 112, 'INVIAMENTO': 4, 'TRAGHETTO': 4}"
1058998,1772,3261,292577.5,5034893.5,26,4,27115.0,0,27115,"{'CASA': 22, 'BOTTEGA': 1, 'MIXED': 2, 'TRAGHETTO': 1}"
1900289,2497,2061,291377.5,5034168.5,32,5,17189.0,0,17189,"{'CASA': 26, 'MIXED': 1, 'MAGAZZINO': 3, 'BOTTEGA': 1, 'INVIAMENTO': 1}"
966714,1712,845,290161.5,5034953.5,6,1,5179.0,0,5179,{'CASA': 6}
1735155,2242,3427,292743.5,5034423.5,41,7,26661.0,0,26661,"{'INVIAMENTO': 8, 'CASA': 18, 'MAGAZZINO': 2, 'BOTTEGA': 1, 'OTHER': 3, 'TRAGHETTO': 7, 'MIXED': 2}"
615330,1438,1853,291169.5,5035227.5,100,6,43763.0,0,43763,"{'CASA': 59, 'MAGAZZINO': 3, 'BOTTEGA': 13, 'MIXED': 9, 'OTHER': 2, 'INVIAMENTO': 4}"
970341,1714,1629,290945.5,5034951.5,116,5,34394.0,0,34394,"{'CASA': 71, 'MIXED': 22, 'BOTTEGA': 15, 'INVIAMENTO': 6, 'MAGAZZINO': 2}"
1719259,2227,4015,293331.5,5034438.5,120,5,26493.0,0,26493,"{'CASA': 106, 'BOTTEGA': 5, 'INVIAMENTO': 4, 'MIXED': 4, 'OTHER': 1}"
1112422,1812,2788,292104.5,5034853.5,102,7,32906.0,0,32906,"{'CASA': 37, 'OTHER': 1, 'BOTTEGA': 29, 'MIXED': 15, 'TRAGHETTO': 14, 'INVIAMENTO': 2, 'MAGAZZINO': 1}"
919897,1682,1964,291280.5,5034983.5,183,7,37605.0,0,37605,"{'CASA': 56, 'MAGAZZINO': 11, 'BOTTEGA': 66, 'MIXED': 12, 'INVIAMENTO': 3, 'OTHER': 1, 'TRAGHETTO': 26}"
604823,1427,2775,292091.5,5035238.5,103,5,33914.0,0,33914,"{'CASA': 72, 'MIXED': 11, 'MAGAZZINO': 2, 'BOTTEGA': 15, 'INVIAMENTO': 3}"
402535,1217,2876,292192.5,5035448.5,29,1,15363.0,0,15363,{'CASA': 28}
890830,1662,3807,293123.5,5035003.5,0,0,1332.0,0,1332,{}
685898,1503,2387,291703.5,5035162.5,363,7,35215.0,0,35215,"{'CASA': 64, 'MAGAZZINO': 17, 'BOTTEGA': 175, 'MIXED': 78, 'INVIAMENTO': 3, 'TRAGHETTO': 16, 'OTHER': 2}"
1283894,1922,804,290120.5,5034743.5,243,6,29468.0,0,29468,"{'CASA': 221, 'BOTTEGA': 5, 'OTHER': 1, 'MAGAZZINO': 2, 'MIXED': 11, 'INVIAMENTO': 1}"
361928,1166,1761,291077.5,5035499.5,97,5,26674.0,0,26674,"{'CASA': 62, 'MIXED': 8, 'INVIAMENTO': 2, 'BOTTEGA': 5, 'OTHER': 1}"
670728,1489,2835,292151.5,5035176.5,127,5,30240.0,0,30240,"{'CASA': 92, 'BOTTEGA': 16, 'MIXED': 15, 'INVIAMENTO': 3, 'MAGAZZINO': 1}"
1640566,2165,4246,293562.5,5034500.5,6,1,4599.0,0,4599,{'CASA': 5}
453721,1272,1988,291304.5,5035393.5,68,6,16467.0,0,16467,"{'CASA': 41, 'MAGAZZINO': 2, 'BOTTEGA': 7, 'MIXED': 8, 'OTHER': 1, 'INVIAMENTO': 2}"
1275548,1916,4010,293326.5,5034749.5,40,4,13165.0,0,13165,"{'CASA': 30, 'BOTTEGA': 3, 'INVIAMENTO': 4, 'MIXED': 3}"
593783,1417,1317,290633.5,5035248.5,91,4,16692.0,0,16692,"{'CASA': 54, 'MIXED': 7, 'INVIAMENTO': 3, 'OTHER': 1}"
864699,1643,1756,291072.5,5035022.5,46,4,29298.0,0,29298,"{'CASA': 27, 'MIXED': 10, 'BOTTEGA': 8, 'INVIAMENTO': 1}"
1141539,1833,1422,290738.5,5034832.5,218,5,37903.0,0,37903,"{'CASA': 155, 'BOTTEGA': 21, 'MIXED': 32, 'INVIAMENTO': 7, 'MAGAZZINO': 3}"
280245,1047,1602,290918.5,5035618.5,40,5,10186.0,0,10186,"{'CASA': 33, 'MAGAZZINO': 1, 'MIXED': 2, 'BOTTEGA': 2, 'INVIAMENTO': 2}"
1049203,1765,2469,291785.5,5034900.5,787,7,56428.0,0,56428,"{'BOTTEGA': 249, 'MIXED': 194, 'CASA': 283, 'INVIAMENTO': 11, 'MAGAZZINO': 26, 'TRAGHETTO': 4, 'OTHER': 12}"
126120,782,1333,290649.5,5035883.5,79,5,16785.0,0,16785,"{'MIXED': 9, 'CASA': 54, 'BOTTEGA': 7, 'INVIAMENTO': 1, 'MAGAZZINO': 1}"
165308,852,1561,290877.5,5035813.5,153,6,27479.0,0,27479,"{'CASA': 94, 'MIXED': 18, 'BOTTEGA': 21, 'INVIAMENTO': 3, 'OTHER': 8, 'MAGAZZINO': 2}"
214479,940,1457,290773.5,5035725.5,120,5,23132.0,0,23132,"{'CASA': 75, 'MIXED': 10, 'BOTTEGA': 18, 'OTHER': 8, 'MAGAZZINO': 2}"
25960,561,1893,291209.5,5036104.5,52,2,13090.0,0,13090,"{'MIXED': 6, 'CASA': 46}"
1275509,1916,3908,293224.5,5034749.5,38,4,12400.0,0,12400,"{'CASA': 28, 'BOTTEGA': 3, 'INVIAMENTO': 4, 'MIXED': 3}"
1520113,2084,1005,290321.5,5034581.5,159,4,32539.0,0,32539,"{'CASA': 144, 'BOTTEGA': 5, 'MIXED': 7, 'TRAGHETTO': 1}"
542636,1364,2789,292105.5,5035301.5,37,4,16411.0,0,16411,"{'CASA': 25, 'BOTTEGA': 4, 'MIXED': 6, 'INVIAMENTO': 2}"
335318,1130,2669,291985.5,5035535.5,60,3,15774.0,0,15774,"{'CASA': 52, 'MIXED': 4, 'MAGAZZINO': 3}"
72598,671,1465,290781.5,5035994.5,63,6,18245.0,0,18245,"{'MIXED': 8, 'CASA': 46, 'BOTTEGA': 2, 'INVIAMENTO': 3, 'MAGAZZINO': 3, 'OTHER': 1}"
1108172,1809,2116,291432.5,5034856.5,312,7,20820.0,0,20820,"{'CASA': 151, 'MIXED': 52, 'BOTTEGA': 63, 'TRAGHETTO': 4, 'INVIAMENTO': 16, 'MAGAZZINO': 9, 'OTHER': 9}"
439048,1258,846,290162.5,5035407.5,13,2,9532.0,0,9532,"{'CASA': 12, 'MAGAZZINO': 1}"
1732172,2239,3436,292752.5,5034426.5,28,5,21636.0,0,21636,"{'INVIAMENTO': 7, 'CASA': 10, 'MAGAZZINO': 2, 'OTHER': 2, 'TRAGHETTO': 7}"
1494403,2067,2211,291527.5,5034598.5,174,5,42659.0,0,42659,"{'BOTTEGA': 47, 'CASA': 85, 'MAGAZZINO': 5, 'MIXED': 24, 'INVIAMENTO': 12}"
1670203,2185,1874,291190.5,5034480.5,85,5,36810.0,0,36810,"{'MIXED': 6, 'OTHER': 3, 'CASA': 62, 'INVIAMENTO': 8, 'BOTTEGA': 6}"
1305241,1935,3733,293049.5,5034730.5,38,4,12373.0,0,12373,"{'CASA': 28, 'BOTTEGA': 3, 'INVIAMENTO': 4, 'MIXED': 3}"
696867,1513,757,290073.5,5035152.5,13,2,10004.0,0,10004,"{'CASA': 12, 'MAGAZZINO': 1}"
1582988,2127,2257,291573.5,5034538.5,0,0,42.0,0,42,{}
534847,1356,1493,290809.5,5035309.5,148,4,38820.0,0,38820,"{'CASA': 96, 'BOTTEGA': 2, 'MIXED': 10, 'INVIAMENTO': 2}"
121215,771,1694,291010.5,5035894.5,221,6,36213.0,0,36213,"{'MIXED': 22, 'CASA': 152, 'BOTTEGA': 21, 'OTHER': 10, 'MAGAZZINO': 5, 'INVIAMENTO': 4}"
1616975,2149,3641,292957.5,5034516.5,76,6,24112.0,0,24112,"{'INVIAMENTO': 1, 'CASA': 68, 'MAGAZZINO': 2, 'MIXED': 1, 'OTHER': 1, 'BOTTEGA': 3}"
1800776,2322,3529,292845.5,5034343.5,51,5,24442.0,0,24442,"{'INVIAMENTO': 1, 'CASA': 44, 'MAGAZZINO': 2, 'OTHER': 1, 'BOTTEGA': 3}"
1525253,2087,1730,291046.5,5034578.5,50,5,26050.0,0,26050,"{'MIXED': 3, 'OTHER': 3, 'CASA': 38, 'INVIAMENTO': 3, 'BOTTEGA': 3}"
965900,1711,2587,291903.5,5034954.5,528,7,47666.0,0,47666,"{'CASA': 169, 'BOTTEGA': 180, 'MIXED': 150, 'OTHER': 2, 'INVIAMENTO': 6, 'MAGAZZINO': 14, 'TRAGHETTO': 4}"
23915,555,1933,291249.5,5036110.5,36,2,10764.0,0,10764,"{'CASA': 32, 'MIXED': 4}"
1233021,1892,3112,292428.5,5034773.5,79,7,38126.0,0,38126,"{'CASA': 43, 'BOTTEGA': 9, 'INVIAMENTO': 7, 'OTHER': 4, 'TRAGHETTO': 7, 'MIXED': 8, 'MAGAZZINO': 1}"
780906,1580,3008,292324.5,5035085.5,61,6,19334.0,0,19334,"{'CASA': 41, 'BOTTEGA': 10, 'MIXED': 6, 'INVIAMENTO': 2, 'MAGAZZINO': 1, 'TRAGHETTO': 1}"
483210,1301,2028,291344.5,5035364.5,76,6,17634.0,0,17634,"{'CASA': 42, 'MAGAZZINO': 6, 'BOTTEGA': 12, 'MIXED': 8, 'OTHER': 1, 'INVIAMENTO': 2}"
1281896,1920,3348,292664.5,5034745.5,67,7,35081.0,0,35081,"{'BOTTEGA': 4, 'CASA': 40, 'INVIAMENTO': 7, 'OTHER': 3, 'TRAGHETTO': 7, 'MIXED': 5, 'MAGAZZINO': 1}"
676423,1495,1486,290802.5,5035170.5,0,0,60.0,0,60,{}
1522332,2085,2194,291510.5,5034580.5,297,6,42881.0,0,42881,"{'CASA': 165, 'MIXED': 49, 'BOTTEGA': 51, 'MAGAZZINO': 6, 'OTHER': 1, 'INVIAMENTO': 21}"
31290,576,1638,290954.5,5036089.5,87,6,25592.0,0,25592,"{'MIXED': 12, 'CASA': 65, 'BOTTEGA': 3, 'INVIAMENTO': 3, 'MAGAZZINO': 3, 'OTHER': 1}"
959949,1707,3415,292731.5,5034958.5,9,2,14743.0,0,14743,"{'CASA': 7, 'MIXED': 2}"
569197,1392,1198,290514.5,5035273.5,38,6,14486.0,0,14486,"{'BOTTEGA': 1, 'OTHER': 1, 'CASA': 28, 'MIXED': 4, 'INVIAMENTO': 3, 'MAGAZZINO': 1}"
1504676,2074,1539,290855.5,5034591.5,95,5,23726.0,0,23726,"{'CASA': 75, 'MIXED': 13, 'BOTTEGA': 4, 'INVIAMENTO': 2, 'MAGAZZINO': 1}"
352007,1154,1304,290620.5,5035511.5,25,3,18153.0,0,18153,"{'CASA': 21, 'MIXED': 3, 'BOTTEGA': 1}"
